timestamp_utc,port,pid,cpu_pct,mem_pct,rss_kb,vsz_kb,etimes_sec,threads,state,cmd
2026-03-31T15:18:31Z,8081,265018,0.2,19.8,182288,2346408,56380,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
2026-03-31T15:18:32Z,8081,265018,0.2,19.8,182288,2346408,56381,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
2026-03-31T15:18:33Z,8081,265018,0.2,19.8,182288,2346408,56382,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
2026-03-31T15:18:34Z,8081,265018,0.2,19.8,182288,2346408,56383,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
2026-03-31T15:18:35Z,8081,265018,0.2,19.8,182288,2346408,56384,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
2026-03-31T15:18:36Z,8081,265018,0.2,19.8,182288,2346408,56385,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
2026-03-31T15:18:37Z,8081,265018,0.2,19.8,182288,2346408,56386,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
2026-03-31T15:18:38Z,8081,265018,0.2,19.8,182288,2346408,56387,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
2026-03-31T15:18:39Z,8081,265018,0.2,19.8,182288,2346408,56388,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
2026-03-31T15:18:41Z,8081,265018,0.2,19.8,182288,2346408,56389,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
2026-03-31T15:18:42Z,8081,265018,0.2,19.8,182288,2346408,56390,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
2026-03-31T15:18:43Z,8081,265018,0.2,19.8,182288,2346408,56391,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
2026-03-31T15:18:44Z,8081,265018,0.2,19.8,182288,2346408,56392,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
2026-03-31T15:18:45Z,8081,265018,0.2,19.8,182288,2346408,56393,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
2026-03-31T15:18:46Z,8081,265018,0.2,19.8,182288,2346408,56394,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
2026-03-31T15:18:47Z,8081,265018,0.2,19.8,182288,2346408,56395,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
2026-03-31T15:18:48Z,8081,265018,0.2,19.8,182288,2346408,56396,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
2026-03-31T15:18:49Z,8081,265018,0.2,19.8,182288,2346408,56398,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
2026-03-31T15:18:50Z,8081,265018,0.2,19.8,182288,2346408,56399,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
2026-03-31T15:18:51Z,8081,265018,0.2,19.8,182288,2346408,56400,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
2026-03-31T15:18:52Z,8081,265018,0.2,19.8,182288,2346408,56401,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
2026-03-31T15:18:53Z,8081,265018,0.2,19.8,182288,2346408,56402,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
2026-03-31T15:18:54Z,8081,265018,0.2,19.8,182288,2346408,56403,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
2026-03-31T15:18:55Z,8081,265018,0.2,19.8,182288,2346408,56404,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
2026-03-31T15:18:56Z,8081,265018,0.2,19.8,182288,2346408,56405,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
2026-03-31T15:18:57Z,8081,265018,0.2,19.8,182288,2346408,56406,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
2026-03-31T15:18:58Z,8081,265018,0.2,19.8,182288,2346408,56407,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
2026-03-31T15:18:59Z,8081,265018,0.2,19.8,182288,2346408,56408,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
2026-03-31T15:19:00Z,8081,265018,0.2,19.8,182288,2346408,56409,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
2026-03-31T15:19:01Z,8081,265018,0.2,19.8,182288,2346408,56410,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
2026-03-31T15:19:02Z,8081,265018,0.2,19.8,182288,2346408,56411,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
2026-03-31T15:19:03Z,8081,265018,0.2,19.8,182288,2346408,56412,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
2026-03-31T15:19:05Z,8081,265018,0.2,19.8,182288,2346408,56413,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
2026-03-31T15:19:06Z,8081,265018,0.2,19.8,182288,2346408,56414,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
2026-03-31T15:19:07Z,8081,265018,0.2,19.8,182288,2346408,56415,41,S,"41 S java -jar target/food-rest-service-0.0.1-SNAPSHOT.jar --server.port=8081"
